id,nombre
1285,Sopa
1286,PIPA
1287,Emilia Frost
1288,Estrategia Militar
1289,Infraestructura para la Paz
1290,Nicolás Chamat
1291,Plan Nacional de Consolidación
1292,Política de Seguridad
1293,Polìtica de seguridad
1294,Conflictos
1295,desarrollo regional
1296,seguridad jurídica
1297,Aerocivil
1298,consumidor
1299,Corporación Nuevo Arco Iris
1300,Sociedad
1301,Pensiones
1302,Ingreso
1303,Ahorro
1304,Cristianofobia
1305,Prágmatismo
1306,Burocráticos
1307,Garavito
1308,Jurisdicción Militar
1309,Jurisdicción Militar
1310,Casos
1311,Plazas
1312,Támara
1313,Caguán
1314,tiempo
1315,fracaso
1316,Unión Soviética
1317,POT
1318,VIVIR
1319,Vendedores Ambulantes
1320,digno
1321,Transmilenio
1322,Uribismo
1323,Fosyga
1324,HERIBERTO SANABRIA ASTUDILLO
1325,DESEMPEÑO 2010-2011
1326,BUENAVENTURA DISTRITO ESPECIAL
1327,GLOBE INTERNACIONAL CAPITULO COLOMBIA
1328,ASOCIACION DE NACIONES UNIDAS -COLOMBIA
1329,FEDERACION MUNDIAL DE ASOCIACIONES DE NACIONES
1330,EJE TEMATICO SALUD - SENADOR MAURICIO OSPINA
1331,Igualdad Salarial
1332,renuncia
1333,Senador Carlos Ramiro Chavarro Cuéllar
1334,Economía Colombiana
1335,Conflicto y Paz
1336,transmilenio
1337,Transporte masivo
1338,Paula Marcela Arias
1339,Bogotá
1340,Enrique Peñalosa
1341,Gustavo Petro
1342,Secretaria de Movilidad
1343,Cemex
1344,Transmilenio
1345,Transmilenio
1346,Transporte masivo
1347,Paula Marcela Arias
1348,Bogotá
1349,Enrique Peñalosa
1350,OEA
1351,discapacidad
1352,educación superior
1353,inclusión
1354,Timochenko
1355,Carlos Medina Gallego
1356,El Quimbo
1357,Interés general
1358,Chocó
1359,ácidos
1360,Tercer Canal
1361,Germán Yances
1362,Historia de la televisión en Colombia
1363,Canales privados
1364,CityTV
1365,RCN
1366,Caracol
1367,planeta
1368,Cátedra Congreso Universidad
1369,Académicos
1370,Guerra
1371,Regulación de la confrontación
1372,Hechos de Paz
1373,Cesar
1374,servicio militar
1375,Observatorio de la Democracia
1376,LAPOP
1377,Cultura política
1378,Luis Fernando Medina
1379,Ejercito Nacional de Colombia
1380,Conflicto
1381,indigencia
1382,Ley de Desarrollo Rural
1383,Ministro de Justicia
1384,África
1385,Uganda
1386,Lord’s Resistance Army
1387,Joseph Kony
1388,Alejandra Figueroa Suárez
1389,Sistema penal policial
1390,drogadicción
1391,política social
1392,Gobrnador
1393,Héctor Fabio Useche
1394,Unión Patriótica
1395,Secuestro
1396,Catalina Toro
1397,Tolima
1398,Cumbre de las Américas
1399,Cátedra Congreso Universidad
1400,Daniel Robelo
1401,Federación Nacional de Municipios
1402,Partido Cambio Radical
1403,Ministro del Interior
1404,El Espectador
1405,DNP
1406,BID
1407,Mariana Sarmiento
1408,Regiones
1409,Ismael Molina Giraldo
1410,Subsidio Familiar de Vivienda
1411,Política Antidrogas
1412,Coletta A. Youngers
1413,WOLA
1414,Día nacional de la memoria y la solidaridad con la
1415,Representante Jose Gonzalo Gutierrez Triviño
1416,Juan Carlos Esguerra
1417,LGBTI
1418,Derechos sexuales
1419,Derechos reproductivos
1420,Derechos reproductivos
1421,Tradiciòn
1422,Racionalismo secular
1423,IVA
1424,Legislativo
1425,Canciller
1426,Reporteros sin Fronteras
1427,Fundación para la Libertad de Prensa
1428,Salud
1429,Gobernadores
1430,Alcaldes
1431,Dejusticia
1432,Mauricio García Villegas
1433,José Rafael Espinosa
1434,Javier Zapata
1435,Marcha Patriótica
1436,Consumo de drogas
1437,Santa Marta
1438,Innovación
1439,Libertad de Prensa
1440,Libertad de Prensa
1441,Llibre expresión
1442,Atentado Fernando Londoño
1443,Representante Esmeralda Sarria
1444,Plan de Desarrollo Distrital
1445,Metrovivienda
1446,Caja de Vivienda Popular
1447,LOOT
1448,Sigilfredo López
1449,Marco Jurídico para la Paz
1450,Verdad
1451,Presupuesto Militar
1452,ACNUR
1453,Roberto Angulo
1454,Reelección
1455,Ejército
1456,Policía
1457,Francisco Leal Buitrago
1458,memoria
1459,Human Rights Watch
1460,Absalón Machado
1461,cuota bancaria
1462,Ministerio de Tecnologías de la Información y las
1463,prevaricato
1464,Código Nacional de Tránsito
1465,parques nacionales
1466,exenciones
1467,Ministerio de Ambiente
1468,JUAN SAMY MERHEG MARUN
1469,Pablo Escobar
1470,Nicolás Pernett
1471,Narconovelas
1472,Telenovela
1473,Violencia de género
1474,Rosa Elvira Cely
1475,Javier Velasco
1476,María Victoria Uribe
1477,Violación
1478,Parque Nacional
1479,Mario Bernardo Figueroa
1480,Derechización
1481,Sufrimiento  social
1482,Violencia contra las mujeres
1483,Diferencia y castración
1484,Alcalde de Bogotá
1485,Bogotá Humana
1486,Minerá a gran escala
1487,Luisa Fernanda Trujillo
1488,Daños ambientales
1489,Gran Colombia Gold
1490,Medoro
1491,Debilidad Institucional
1492,Plenarias
1493,Plenaria
1494,pensión familiar
1495,Comunidad Europea
1496,crímenes de lesa humanidad
1497,aseo
1498,UAESP
1499,basuras
1500,Caso Colmenares
1501,Sistema Penal Acusatorio
1502,Sistema Penal Acusatorio
1503,Yecid Castro
1504,"Conflicto, guerra y paz"
1505,Rio +20
1506,PNUMA
1507,Umberto Pérez
1508,Rock al Parque
1509,Política Pública
1510,Umberto Pérez
1511,robo
1512,Unión Europea
1513,Superintendencia de Industria y Comercio
1514,Río + 20
1515,economía verde
1516,biodiversidad
1517,Santoyo
1518,María Teresa Garcés
1519,Revocatoria
1520,Carlos Prieto
1521,Justicia y paz
1522,Socorro Ramirez
1523,Derechos Sociales
1524,Andres Molano
1525,MERCOSUR
1526,MERCOSUR
1527,Paraguay
1528,Ferdérico Franco
1529,Cortes
1530,Ejecutivo
1531,Fritanga
1532,Régimen Subsidiado
1533,Vegetaniarismo
1534,prosumidores
1535,Tauromaquia
1536,Comisión Séptima
1537,Datos abiertos
1538,Cine
1539,Toribio
1540,Guardia Indigena
1541,CRIC
1542,ACIN
1543,Laureano Gómez
1544,Derecha
1545,Fernando Londoño
1546,Puro Centro Democrático
1547,Gustavo Duncan
1548,comunitario
1549,radio
1550,Asamblea Nacional Constituyente
1551,Superintendencia Nacional de Salud
1552,videojuegos
1553,Natalia Giraldo
1554,Leyes
1555,Jorge Mantilla
1556,Freddy Cante
1557,sistema electoral mixto
1558,www.angelarobledo.com
1559,Partido de Integración  Nacional
1560,PIN
1561,Progresistas
1562,Piedad Zuccardi
1563,Comisión Tercera de Senado
1564,Comisión de Asuntos Económicos
1565,Licencia ambiental
1566,ANLA
1567,Sesiones extra
1568,extras
1569,Internacional LIberal
1570,internacional liberal
1571,operación acordeón
1572,Restitución de tierras
1573,Reservas forestales
1574,Magdalena
1575,Motilones
1576,Bolívar
1577,feminicidio
1578,Ley 100
1579,Balance Gobierno
1580,Beatriz Londoño
1581,Luis Eduardo Celis
1582,Milicias
1583,Albert Berry
1584,Piedad Cordoba
1585,Libertad de Expresión
1586,Noticias Uno
1587,Alejandro Ordoñez
1588,Tierras
1589,Ministro de Trabajo
1590,trabajo
1591,tercera edad
1592,hacinamiento
1593,Ministerio de Justicia y del Derecho
1594,telecomunicaciones
1595,Agencia Nacional del Espectro
1596,monopolio
1597,Juegos Olímpicos
1598,Mariana Pajón
1599,Camilo Ernesto Bernal Sarmiento
1600,Cárceles
1601,Política Penitenciaria
1602,Ministerio de Justicia
1603,Código Penal
1604,Pido la palabra
1605,Movimientos Sociales
1606,Historia de Colombia
1607,Desarrollo
1608,Modernidad
1609,Enfermedad Holandesa
1610,Guillermo A. Castaño
1611,Ministerio de Medio Ambiente
1612,Ministro de Medio Ambiente
1613,Contraloría General de la República
1614,Federación Nacional de Cafeteros
1615,sector cafetero
1616,4G
1617,Lucho Bermúdez
1618,Estampilla conmemorativa
1619,Sincelejo
1620,Encuentro nacional de bandas
1621,Reforma a la Educación
1622,Academia
1623,ONG
1624,reclutamiento forzado
1625,Felipe Botero
1626,Partido Comunista
1627,Bancadas del Congreso
1628,Doble Militancia
1629,Julian Assange
1630,Reino Unido
1631,Ecuador
1632,Carlos Andrés Echeverry
1633,Eduardo Montealegre
1634,Farcpolitica
1635,Presunción de inocencia
1636,Juan Pablo Ruiz
1637,Área de reserva minera
1638,Mauricio Cárdenas
1639,Afro colombianos
1640,INFIS
1641,adopciones
1642,niños
1643,Cristina Plazas
1644,Alta Consejería para la Equidad de Género
1645,cálculos electorales
1646,Nuevo gabinete
1647,Desaparecidos
1648,Mauricio Santoyo
1649,Negociaciones
1650,Convivir
1651,Urabá
1652,Terratenientes
1653,Guillermo León Valencia
1654,Elías Sevilla Casas
1655,Antropología
1656,Universidad de los Andes
1657,Paul Rivet
1658,Reichel Dolmatof
1659,Universidad Nacional
1660,Colciencias
1661,Chile
1662,México
1663,Brasil
1664,Unidad Agrícola Familiar
1665,Comisión Colombiana de Juristas
1666,ELN
1667,Guerrillas
1668,Proceso de Paz
1669,La Habana
1670,Oslo
1671,Negociaciones
1672,Juan Carlos Gazón
1673,Partido Republicano
1674,Mitt Romney
1675,Clint Eastwood
1676,Locomotora Minera
1677,Cerromatoso
1678,diálogos de paz
1679,Wayuu
1680,frases celebres
1681,politica colombia
1682,Adolfo Atehortúa
1683,Carlos Alfonso Velásquez
1684,Protestas Estudiantiles
1685,MANE
1686,Sistema de aseguramiento
1687,Alejandro Gaviria
1688,sector financiero
1689,Michelle Bachelet
1690,ONU Mujeres
1691,Unidad Administrativa Especial de Servicios Públic
1692,UAESP
1693,Voluntad Política
1694,Álvaro Villarraga Sarmiento
1695,Historia Procesos de Paz
1696,Miguel Hernández
1697,Estado Laico
1698,Carlos Duque
1699,Marca País
1700,Colombia es la respuesta
1701,Diseño gráfico
1702,Postconflicto
1703,Aborto
1704,Mario Morales
1705,José Obdulio Gaviria
1706,Ética periodística
1707,El Tiempo
1708,Las 40 principales
1709,Gina Parody
1710,Amazonia
1711,Gabriel Uribe
1712,Penalización
1713,Anticoncepción
1714,Alejandro Pino
1715,Millonarios
1716,Deportes
1717,Francisco Azuero
1718,Seguro de desempleo
1719,Riesgo Moral
1720,Aseguradores
1721,Bicicletas
1722,Motos
1723,Acceso a la información
1724,PL 228/12 Cámara; 156/11 Senado
1725,transparencia legislativa
1726,Ley de Distritos
1727,Reservas Campesinas
1728,Mauricio Cárdenas Santa María
1729,Información Pública
1730,Sucesión
1731,eutanasia
1732,Organización Nacional Indígena de Colombia ONIC
1733,Sucre
1734,Declaración Pública
1735,Centro América
1736,El Salvador
1737,Guatemala
1738,Nicaragua
1739,Dirk Kruijt
1740,Indignados
1741,Iván Marquez
1742,Carlos Novoa S.J.
1743,Derecho a la vida
1744,Iglesia Católica
1745,Sistema de Salud
1746,Cuidados Palativos
1747,Alpher Rojas Carvajal
1748,Alpher Rojas
1749,burocracia
1750,Comisiones de Paz
1751,PNUD
1752,Consejería para Bogotá
1753,canasta familiar
1754,Cerro Matoso
1755,Córdoba
1756,Comisión Primera
1757,Yesid Castro Forero
1758,Paro Judicial
1759,Jueces
1760,Sostenibilidad Fiscal
1761,Ciencias Políticas
1762,José Gonzalo Gutiérrez
1763,extranjerización
1764,seguridad alimentaria
1765,madres comunitarias
1766,Derecho de las víctimas
1767,Reinserción
1768,Ley 4a de 1992
1769,Restricción Fiscal
1770,Salarios
1771,Trabajadores Estatales
1772,Ley 5 de 1992
1773,Juan Camilo Cárdenas
1774,Justicia Redistributiva
1775,Costa Caribe
1776,la paz
1777,dialogos de paz
1778,"Presupuesto General de la Nación,"
1779,gobierno
1780,porte de armas
1781,barranquilla
1782,Raúl Fajardo Moreno
1783,metodología
1784,tren del Caribe
1785,reducción de recursos
1786,Sudarsky
1787,sector agrario
1788,impacto ambiental
1789,autoridades competentes
1790,Universidad Nacional Abierta y a Distancia
1791,UNAD
1792,Impuesto Verde
1793,columas de opinión
1794,Salomón Kalmanovitz
1795,Intervención del Estado
1796,Modelo Económico
1797,Familias en acción
1798,Jóvenes en acción
1799,Miseria
1800,Transferencias condicionadas
1801,Banco Mundial
1802,transfuguismo
1803,economía de mercado
1804,mercado de valores
1805,Superintendencia Financiera
1806,Corte Internacional de Justicia
1807,tecnificación
1808,Corte Internacional De La Haya
1809,Pacto de Bogotá
1810,Walter Arévalo
1811,relaciones exteriores
1812,San Andrés
1813,Cese al fuego
1814,Diálogos de paz
1815,campo
1816,Perú
1817,crisis
1818,Fallo de la Haya
1819,Nacionalismo
1820,Código civil
1821,Militares
1822,Cristianismo
1823,Erwing Rodíguez-Salah
1824,Parque Natural Regional
1825,baldíos
1826,afrocolombianos
1827,áreas metropolitanas
1828,Antioquia
1829,Partido ASI
1830,Polo Democrático Alternativo
1831,César Torres del Río
1832,Guerra Preventiva
1833,Subempleo
1834,valorización
1835,información
1836,primera oportunidad
1837,DIH
1838,Ministerio Público
1839,Oxfam
1840,Estatuto tributario
1841,Centro Democrático
1842,Alianza Social Independiente
1843,paro cafetero
1844,Chocó
1845,Minería
1846,Astrid Sanchez Montes de Oca
1847,Astrid Sánchez Montes de Oca
1848,Sucre
1849,Código penitenciario
1850,Comisión Asesora de Relaciones Exteriores
1851,energía
1852,energías renovables
1853,Política Nacional de Energía Renovable
1854,cultivos ilícitos
1855,desarrollo rural
1856,"luis fernando velasco, senado, gasolina"
1857,marcha por la paz
1858,Alianza Social Independiente
1859,Guillermo Rivera
1860,TICs
1861,Comisión de Investigación y Acusación de la Cámara
1862,repudio
1863,Vocero
1864,transporte
1865,Ministerio de Transporte
1866,Ministerio de Vivienda
1867,comunicaciones
1868,Alianza Pacífico
1869,Alianza Social Independiente
1870,Ministerio de Trabajo
1871,obesidad
1872,comercio
1873,sistema financiero
1874,emergencia social
1875,emergencia carcelaria
1876,Senado
1877,Agencia Nacional de Seguridad Vial
1878,Norte de Santander
1879,Roberto Camacho
1880,Concejal Bajo la Lupa
1881,Partido conservador
1882,Alvaro Munera Builes
1883,Concejo Visible Medellin
1884,Concejo de Medellin
1885,Wilson Arias
1886,Representante a la camara Wilson Arias
1887,conductores ebrios
1888,Defensoría del Pueblo´
1889,Defensoría del Pueblo
1890,Isagen
1891,Segundo secretario
1892,esmad
1893,Alfredo Molina Triana
1894,Representante por Cundinamarca Alfredo Molina
1895,"indígena, MUIPC, Riosucio, Huila"
1896,Salud
1897,Salud Mental
1898,Seguridad Alimentaria
1899,Perdón
1900,Desarrollo Regional
1901,MIRA
1902,Guillermina Bravo
1903,Iván Duque
1904,Debate Gasolina
1905,Política Colombiana
1906,Duque Senador
1907,Reporte Macro
1908,Cesantías
1909,Noticias
1910,Paola Holguín
1911,Centro Democrático
1912,Trabajadoras domésticas
1913,Exhorto
1914,Auxilio funerario
1915,donación de órganos
1916,Peñalosa
1917,alcalde
1918,Sistema carcelario
1919,Plebiscito
1920,Agua potable
1921,Colombia Compra Eficiente
1922,Crísis humanitaria Bronx
1923,Crisis humanitaria Bronx
1924,Paz
1925,Cirugías plásticas
1926,Licores
1927,Electricaribe
1928,Nobel de Paz
1929,Cabildo Abierto
1930,Víctimas
1931,Tránsito y transporte
1932,Diálogos ELN
1933,Fotomultas
1934,Derecho al agua
1935,Medio Ambiente
1936,Presupuesto de regalías
1937,Habeas data
1938,Enfoque de género
1939,Seguridad
1940,Mortalidad vial
1941,Vendedores Informales
1942,Alquiler de vientres
1943,Minería
1944,Salario congresistas
1945,Título valores electrónicos
1946,Nuevo Acuerdo de Paz
1947,Sostenibilidad Ambiental
1948,Minería
1949,Inseminación artificial
1950,Infancia y adolescencia
1951,Refrendación
1952,Refrendación Acuerdo de Paz
1953,Acuerdo de Paz
1954,Ley Yuliana
1955,Adopción parejas homparentales
1956,Ley del Vigilante
1957,Pena de muerte
1958,Páramos vivos
1959,Fast Track
1960,Desnutrición Infantil
1961,amnistía
1962,Implementación
1963,demanda
1964,Uber
1965,aplicación
1966,dejación de armas
1967,reincorporación política
1968,doble instancia
1969,aforados
