id,proyecto_id,anio,cod_sentencia,num_sentencia,tipo_caso_id,id_norma,titulo_norma,mas_normas,otras_normas,numero_camara,numero_senado,tipo_demanda_id,oficio,fecha_norma
5747,NA,2006,C455,455,5,LEY 975 DE 2005,"POR LA CUAL SE DICTAN DISPOSICIONES PARA LA REINCORPORACIÓN DE MIEMBROS DE GRUPOS ARMADOS ORGANIZADOS AL MARGEN DE LA LEY, QUE CONTRIBUYAN DE MANERA EFECTIVA A LA CONSECUCIÓN DE LA PAZ NACIONAL Y SE DICTAN OTRAS DISPOSICIONES PARA ACUERDOS HUMANITARIOS",TRUE,9999,9999,9999,2,TRUE,2005-07-25
5748,NA,2006,C456,456,5,LEY 906 DE 2004,POR LA CUAL SE EXPIDE EL CÓDIGO DE PROCEDIMIENTO PENAL,TRUE,9999,9999,9999,2,TRUE,2004-08-31
5749,NA,2006,C457,457,5,LEY 998 DE 2005,POR LA CUAL SE DECRETA EL PRESUPUESTO DE RENTAS Y RECURSOS DE CAPITAL Y LA LEY DE APROPIACIONES PARA LA VIGENCIA FISCAL DEL 1 DE ENERO AL 31 DE DICIEMBRE DE 2006,TRUE,9999,9999,9999,2,TRUE,2005-12-01
5750,NA,2006,C473,473,5,LEY 115 DE 1994,POR LA CUAL SE EXPIDE LA LEY GENERAL DE EDUCACIÓN,TRUE,9999,9999,9999,2,TRUE,1994-02-08
5751,NA,2006,C474,474,5,Ley 954 de 2005,"Por medio de la cual se modifican, adicionan y derogan algunos artículos de la Ley 446 de 1998 y del Código Contencioso Administrativo, y se dictan otras disposiciones sobre competencia, descongestión, eficiencia y acceso a la administración de justicia”.
",TRUE,9999,9999,9999,2,TRUE,2005-04-27
5752,NA,2006,C475,475,5,LEY 920 DE 2004,Por la cual se autoriza a las Cajas de Compensación familiar adelantar actividad financiera y se dictan otras disposiciones,TRUE,9999,9999,9999,3,TRUE,2004-12-23
5753,NA,2006,C476,476,5,Ley 975 de 2005,"Por la cual se dictan disposiciones para la reincorporación de miembros de grupos armados organizados al margen de la ley, que contribuyan de manera efectiva a la consecución de la paz nacional y se dictan otras disposiciones para acuerdos humanitarios",TRUE,9999,293/05,211/05,2,TRUE,2005-07-25
5754,NA,2006,C477,477,5,Ley 974 de 2005.,por la cual se reglamenta la actuación en bancadas de los miembros de las corporaciones públicas y se adecua el Reglamento del Congreso al Régimen de Bancadas.,TRUE,9999,9999,9999,3,TRUE,2005-07-22
5755,NA,2006,C506,506,5,LEY 91 DE 1989,POR LA CUAL SE CREA EL FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO,TRUE,9999,9999,9999,2,TRUE,1989-12-29
5756,NA,2006,C508,508,5,LEY 787 DE 2002,POR LA CUAL SE MODIFICA PARCIALMENTE EL ARTÍCULO 21,TRUE,9999,9999,9999,2,TRUE,2002-12-27
5757,NA,2006,C509,509,5,Ley 954 de 2005,"Por medio de la cual se modifican, adicionan y derogan algunos artículos de la Ley 446 de 1998 y del Código Contencioso Administrativo, y se dictan otras disposiciones sobre competencia, descongestión, eficiencia y acceso a la administración de justicia",TRUE,9999,9999,9999,2,TRUE,2005-04-27
5758,NA,2006,C529,529,5,LEY 42 DE 1993,Sobre la organización del sistema de control fiscal financiero y los organismos que lo ejercen,TRUE,9999,9999,9999,2,TRUE,1993-01-26
5760,NA,2006,C531,531,5,Ley 975 de 2005,"“por la cual se dictan disposiciones para la reincorporación de miembros de grupos armados organizados al margen de la ley, que contribuyan de manera efectiva a la consecución de la paz nacional y se dictan otras disposiciones para acuerdos humanitarios”.

 

",TRUE,9999,9999,9999,3,TRUE,2005-07-25
5761,NA,2006,C532,532,5,LEY 909 DE 2004,"Por la cual se expiden normas que regulan el empleo público, la carrera administrativa, la gerencia pública y se dictan otras disposiciones",TRUE,9999,9999,9999,3,TRUE,2004-09-23
5762,NA,2006,C533,533,5,Ley 715 de 2001,"Por la cual se dictan normas orgánicas en materia de recursos y competencias de conformidad con los artículos 151,288,356 y 357  de la Constitución Política y se dictan otras disposiciones para organizar la prestación de los servicios de educación y salud entre otros",TRUE,Decreto 1278 de 2002,135/01,120/01,1,TRUE,2001-12-21
5763,NA,2006,C535,535,5,LEY 599 DE 2000,POR LA CUAL SE EXPIDE EL CÓDIGO PENAL,TRUE,9999,9999,9999,2,TRUE,2000-07-24
5764,NA,2006,C536,536,5,LEY 961 DE 2005,"POR LA CUAL SE REGULAN LAS TASAS POR LA PRESTACIÓN DE LOS SERVICIOS DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD, DAS, Y SE DICTAN OTRAS DISPOSICIONES",TRUE,9999,9999,9999,2,TRUE,2005-07-05
5765,NA,2006,C537,537,5,LEY 600 DE 2000,"POR MEDIO DE LA CUAL SE EXPIDE EL CÓDIGO DE 
PROCEDIMIENTO PENAL
",TRUE,LEY 906 DE 2004,9999,9999,2,TRUE,2000-07-24
5766,NA,2006,C575,575,5,Ley 975 de 2005,"Por la cual se dictan disposiciones para la reincorporación de miembros de grupos armados organizados al margen de la ley, que contribuyan de manera efectiva a la consecución de la paz nacional y se dictan otras disposiciones para los acuerdos humanitarios",TRUE,9999,9999,9999,3,TRUE,2005-07-25
5767,NA,2006,C605,605,5,LEY 599 DE 2000,Por la cual se expide el Código Penal,TRUE,9999,9999,9999,3,TRUE,2000-07-24
5768,NA,2006,C606,606,5,Ley 906 de 2004,Por  la cual se expide el Código de Procedimiento Penal,TRUE,9999,01/04,229/04,2,TRUE,2004-08-31
5769,NA,2006,C607,607,5,Ley 57 de 1887,Código Civil,TRUE,9999,9999,9999,1,TRUE,1887-04-15
5770,NA,2006,C667,667,5,LEY 136 de 1994,Por la cual se dictan normas tendientes a modernizar la organización y el funcionamiento de los municipios.,TRUE,9999,9999,9999,2,TRUE,1994-06-02
5771,NA,2006,C669,669,5,LEY 995 DE 2005,por medio de la cual se reconoce la compensación en dinero de las vacaciones a los trabajadores del sector privado y a los empleados y trabajadores de la administración pública en sus diferentes órdenes y niveles,TRUE,9999,9999,9999,2,TRUE,2005-11-10
5772,NA,2006,C670,670,5,LEY 975 DE 2005,"POR LA CUAL SE DICTAN DISPOSICIONES PARA LA REINCORPORACIÓN DE MIEMBROS DE GRUPOS ARMADOS ORGANIZADOS AL MARGEN DE LA LEY, QUE CONTRIBUYAN DE MANERA EFECTIVA A LA CONSECUCIÓN DE LA PAZ NACIONAL Y SE DICTAN OTRAS DISPOSICIONES PARA ACUERDOS HUMANITARIOS",TRUE,LEY 906 DE 2004,9999,9999,2,TRUE,2005-07-25
5773,NA,2006,C714,714,5,LEY 962 DE 2005,Por la cual se dictan disposiciones sobre racionalización de trámites y procedimientos administrativos de los organismos y entidades del Estado y los particulares que ejercen funciones públicas o prestan servicios públicos,TRUE,9999,9999,9999,3,TRUE,2005-07-08
5774,NA,2006,C715,715,5,Ley 599 de 2000,Por  la cual se expide el Código Penal”,TRUE,9999,238/99,40/98,2,TRUE,2000-07-24
5775,NA,2006,C716,716,5,Ley 222 de 1995.,"por la cual se modifica el Libro II del Código de Comercio, se expide un nuevo régimen de procesos concursales y se dictan otras disposiciones.

 

",TRUE,9999,9999,9999,1,TRUE,1995-12-20
5776,NA,2006,C717,717,5,LEY 906 DE 2004,POR LA CUAL SE EXPIDE EL CÓDIGO DE PROCEDIMIENTO PENAL,TRUE,9999,9999,9999,2,TRUE,2004-08-31
5777,NA,2006,C718,718,5,LEY 906 DE 2004,POR LA CUAL SE EXPIDE EL CÓDIGO DE PROCEDIMIENTO PENAL,TRUE,9999,9999,9999,2,TRUE,2004-08-31
5778,NA,2006,C719,719,5,LEY 975 DE 2005,"POR LA CUAL SE DICTAN DISPOSICIONES PARA LA REINCORPORACIÓN DE MIEMBROS DE GRUPOS ARMADOS ORGANIZADOS AL MARGEN DE LA LEY, QUE CONTRIBUYAN DE MANERA EFECTIVA A LA CONSECUCIÓN DE LA PAZ NACIONAL Y SE DICTAN OTRAS DISPOSICIONES PARA ACUERDOS HUMANITARIOS",TRUE,9999,9999,9999,3,TRUE,2005-07-25
5779,NA,2006,C720,720,5,ley 734 de 2002,Por la cual se expide el Código Disciplinario Único,TRUE,9999,9999,9999,2,TRUE,2002-02-05
5780,NA,2006,C721,721,5,Ley 136 de 1994,Por la cual se dictan normas tendientes a modernizar la organización y el funcionamiento de los municipios,TRUE,9999,9999,9999,3,TRUE,1994-06-02
5781,NA,2006,C736,736,5,LEY 909 DE 2004,"por la cual se expiden normas que regulan el empleo público, la carrera administrativa, gerencia pública y se dictan otras disposiciones",TRUE,9999,9999,9999,2,TRUE,2004-09-23
5782,NA,2006,C737,737,5,LEY 940 DE 2005,POR LA CUAL SE EXPIDEN NORMAS SOBRE LOS REQUISITOS PARA EL DESEMPEÑO DE CARGOS EN LA JURISDICCIÓN PENAL MILITAR,TRUE,9999,9999,9999,2,TRUE,2005-01-06
5783,NA,2006,C738,738,5,Ley 1010 de 2006,"Por medio de la cual se adoptan medidas para prevenir, corregir y sancionar el acoso laboral y otros hostigamientos en el marco de las relaciones de trabajo.

",TRUE,9999,9999,9999,2,TRUE,2006-01-23
5784,NA,2006,C742,742,5,LEY 397 DE 1997,"POR LA CUAL SE DESARROLLAN LOS ARTÍCULOS 70, 71 Y 72 Y DEMÁS ARTÍCULOS CONCORDANTES DE LA CONSTITUCIÓN POLÍTICA Y SE DICTAN NORMAS SOBRE PATRIMONIO CULTURAL, FOMENTOS Y ESTÍMULOS A LA CULTURA, SE CREA EL MINISTERIO DE LA CULTURA Y SE TRASLADAN ALGUNAS DEPENDENCIAS",TRUE,9999,9999,9999,2,TRUE,1997-08-07
5785,NA,2006,C765,765,5,LEY 769 DE 2002,POR LA CUAL SE EXPIDE EL CÓDIGO NACIONAL DE TRÁNSITO TERRESTRE Y SE DICTAN OTRAS DISPOSICIONES,TRUE,9999,9999,9999,2,TRUE,2002-08-06
5786,NA,2006,C775,775,5,LEY 599 DE 2000,POR LA CUAL SE EXPIDE EL CÓDIGO PENAL,TRUE,9999,9999,9999,2,TRUE,2000-07-24
5787,NA,2006,C776,776,5,LEY 812 DE 2003,"Por la cual se aprueba el Plan Nacional de Desarrollo 2003-2006, Hacia un Estado Comunitario",TRUE,9999,9999,9999,2,TRUE,2003-06-27
5788,NA,2006,C777,777,5,Ley 906 de 2004,Por el cual se expide el Código de Procedimiento Penal,TRUE,9999,9999,9999,3,TRUE,2004-08-31
5789,NA,2006,C789,789,5,CODIGO DE PROCEDIMIENTO PENAL LEY 906 DE 2004,Por la cual se expide el Código de Procedimiento Penal,TRUE,9999,9999,9999,2,TRUE,2004-08-31
5790,NA,2006,C792,792,5,LEY 712 DE 2001,Por la cual se reforma el Código Procesal del Trabajo,TRUE,9999,9999,9999,3,TRUE,2001-12-05
5791,NA,2006,C802,802,5,ley 996 de 2005,"Por medio de la cual se reglamenta la elección de Presidente de la República de conformidad con el artículo 152 literal f) de la Constitución Política y de acuerdo con lo establecido en el Acto Legislativo 02 de 2004, y se dictan otras disposiciones""",TRUE,9999,9999,9999,2,TRUE,2005-11-24
5792,NA,2006,C804,804,5,LEY 57 DE 1887,POR LA CUAL SE ADOPTÓ EL CÓDIGO CIVIL DE LA NACIÓN SANCIONADO EL 26 DE MAYO DE 1873,TRUE,9999,9999,9999,2,TRUE,1887-08-15
5793,NA,2006,C819,819,5,ley 1015 de 2006,Por la cual se expide el régimen disciplinario de la Policía Nacional,TRUE,9999,9999,9999,2,TRUE,2006-02-07
5794,NA,2006,C820,820,5,Ley 57 de 1887,Sobre adopción de Códigos y unificación de la legislación Nacional,TRUE,9999,9999,9999,3,TRUE,1887-04-15
5795,NA,2006,C821,821,5,LEY 793 DE 2002,por la cual se deroga la Ley 333 de 1996 y se establecen las reglas que gobiernan la extinción de dominio,TRUE,9999,9999,9999,2,TRUE,2002-12-27
5796,NA,2006,C822,822,5,LEY 599 DE 2000,POR LA CUAL SE EXPIDE EL CÓDIGO PENAL,TRUE,9999,9999,9999,2,TRUE,2000-07-24
5797,NA,2006,C824,824,5,LEY 141 DE 1961,Por la cual se adoptan como legislación permanente los Decretos 2663 y 3743 de 1950.,TRUE,9999,9999,9999,3,TRUE,1961-12-15
5798,NA,2006,C825,825,5,Ley 141 de 1961,Por  la cual se adoptan como legislación permanente los Decretos 2663 y 3743 de 1950,TRUE,9999,9999,9999,2,TRUE,1961-12-15
5799,NA,2006,C826,826,5,Ley 50 de 1990,por la cual se introducen reformas al Código Sustantivo del Trabajo y se dictan otras disposiciones,TRUE,9999,9999,9999,2,TRUE,1990-12-28
5800,NA,2006,C828,828,5,LEY 141 DE 1961,POR LA CUAL SE ADOPTA UNA LEGISLACIÓN DE EMERGENCIA Y SE DICTAN OTRAS DISPOSICIONES,TRUE,9999,9999,9999,2,TRUE,1961-12-16
5801,NA,2006,C831,831,5,LEY 57 DE 1887,CÓDIGO CIVIL,TRUE,9999,9999,9999,2,TRUE,1873-05-23
5802,NA,2006,C832,832,5,Ley 962 de 2005,por la cual se dictan disposiciones sobre racionalización de trámites y procedimientos administrativos de los organismos y entidades del Estado y de los particulares que ejercen funciones públicas o prestan servicios públicos,TRUE,9999,9999,9999,2,TRUE,2005-07-08
5803,NA,2006,C833,833,5,Ley 446 de 1998,"Por la cual se adoptan como legislación permanente algunas normas del Decreto 2651 de 1991,  se modifican algunas del Código de Procedimiento Civil, se derogan otras de la Ley 23 de 1991 y del Decreto 2279 de 1989, se modifican y expiden normas del Código Contencioso Administrativo y se dictan otras disposiciones sobre descongestión, eficiencia y acceso a la justicia.",TRUE,9999,9999,9999,3,TRUE,1998-07-07
5804,NA,2006,C859,859,5,LEY 974 DE 2005,Por la cual se reglamenta la actuación en bancadas de los miembros de las corporaciones públicas y se adecua el Reglamento del Congreso al Régimen de Bancadas.,TRUE,9999,9999,9999,3,TRUE,2005-07-22
5805,NA,2006,C861,861,5,"Ley 223 de 1995,",por la cual se expiden normas sobre racionalización tributaria y se dictan otras disposiciones”.,TRUE,9999,9999,9999,3,TRUE,1995-12-20
5806,NA,2006,C863,863,5,LEY 896 DE 2004,"POR MEDIO DE LA CUAL SE “APRUEBA EL “CONVENIO ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DE LA REPÚBLICA DE BOLIVIA PARA LA RECUPERACIÓN DE BIENES CULTURALES Y OTROS ESPECÍFICOS ROBADOS, IMPORTADOS O EXPORTADOS ILÍCITAMENTE”, SUSCRITO EN LA CIUDAD DE LA PAZ, A LOS VEINTE   (20) DÍAS DEL MES DE AGOSTO DEL AÑO DOS MIL UNO (2001).",TRUE,9999,9999,9999,9,TRUE,2004-07-21
5807,NA,2006,C890A,890A,5,LEY 820 DE 2003,Por la cual se expide el régimen de arrendamiento de vivienda urbana y se dictan otras disposiciones,TRUE,9999,9999,9999,2,TRUE,2003-07-10
5808,NA,2006,C891A,891A,5,Ley 171 de 1961,Por la cual se reforma la Ley 77 de 1959 y se dictan otras disposiciones sobre pensiones,TRUE,9999,9999,9999,3,TRUE,1961-12-14
5809,NA,2006,C892,892,5,LEY 472 DE 1998,Por la cual se desarrolla el artículo 88 de la Constitución Política de Colombia en relación con el ejercicio de las acciones populares y de grupo y se dictan otras disposiciones.,TRUE,9999,9999,9999,2,TRUE,1998-08-05
5810,NA,2006,C896,896,5,Ley 100 de 1993,Por la cual se crea el Sistema de Seguridad Social Integral y se dictan otras disposiciones,TRUE,9999,204/02,155/04,2,TRUE,1993-12-23
5811,NA,2006,C898,898,5,LEY 1010 DE 2006,"POR MEDIO DE LA CUAL SE ADOPTAN MEDIDAS PARA PREVENIR, CORREGIR Y SANCIONAR EL ACOSO LABORAL Y OTROS HOSTIGAMIENTOS EN EL MARCO DE LAS RELACIONES DE TRABAJO",TRUE,9999,9999,9999,2,TRUE,2006-01-23
5812,NA,2006,C925,925,5,LEY 1005 DE 2006,POR LA CUAL SE ADICIONA Y MODIFICA EL CÓDIGO NACIONAL DE TRÁNSITO TERRESTRE,TRUE,9999,9999,9999,2,TRUE,2006-01-19
5813,NA,2006,C927,927,5,Ley 72 de 1989,Por la cual se definen nuevos conceptos y principios sobre la organización de las telecomunicaciones en Colombia y sobre el régimen de concesión de los servicios y se confieren unas facultades extraordinarias al Presidente de la República,TRUE,Decreto Ley 1900 de 1990,9999,9999,2,TRUE,1989-12-20
5814,NA,2006,C928,928,5,Ley 91 de 1989,Por la cual se crea el Fondo Nacional de Prestaciones Sociales del Magisterio,TRUE,9999,9999,9999,3,TRUE,1989-12-29
5815,NA,2006,C930,930,5,LEY 446 DE 1998,"POR LA CUAL SE ADOPTAN COMO LEGISLACIÓN PERMANENTE ALGUNAS NORMAS DEL DECRETO 2651 DE 1991, SE MODIFICAN ALGUNAS DEL CÓDIGO DE PROCEDIMIENTO CIVIL, SE DEROGAN OTRAS DE LA LEY 23 DE 1991 Y DEL DECRETO 2279 DE 1989, SE MODIFICAN Y EXPIDEN NORMAS DEL CÓDIGO CONTENCIOSO ADMINISTRATIVO Y SE DICTAN OTRAS DISPOSICIONES SOBRE DESCONGESTIÓN, EFICIENCIA Y ACCESO A LA JUSTICIA",TRUE,9999,9999,9999,2,TRUE,1998-07-08
5816,NA,2006,C931,931,5,Ley 1005 de 2006,"“por la cual se adiciona y modifica el Código Nacional de Tránsito y Transporte, Ley 769 de 2002”.

 

",TRUE,9999,9999,9999,2,TRUE,2006-01-19
5817,NA,2006,C932,932,5,LEY 33 DE 1985,Por la cual se dictan algunas medidas en relación con las Cajas de Previsión y con las prestaciones sociales para el Sector Público,TRUE,9999,9999,9999,3,TRUE,1985-01-29
5818,NA,2006,C934,934,5,Ley 906 de 2004,“Por la cual se expide el Código de Procedimiento Penal”.,TRUE,9999,9999,9999,1,TRUE,2004-08-31
5819,NA,2006,C961,961,5,LEY 963 DE 2005,POR LA CUAL SE INSTAURA UNA LEY DE ESTABILIDAD JURÍDICA PARA LOS INVERSIONISTAS EN COLOMBIA,TRUE,9999,9999,9999,2,TRUE,2005-07-08
5820,NA,2006,C987,987,5,Ley 734 de 2002,Por la cual se expide el Código Disciplinario Único,TRUE,9999,9999,9999,3,TRUE,2002-02-05
5821,NA,2006,C988,988,5,CODIGO DE PROCEDIMIENTO PENAL LEY 906 DE 2004,Por la cual se expide el Código de Procedimiento Penal,TRUE,9999,9999,9999,2,TRUE,2004-08-31
5822,NA,2006,C989,989,5,LEY 100 DE 1993,POR LA CUAL SE CREA EL SISTEMA DE SEGURIDAD SOCIAL INTEGRAL Y SE DICTAN OTRAS DISPOSICIONES,TRUE,9999,9999,9999,2,TRUE,1993-12-23
5823,NA,2006,C993,993,5,Ley 57 de 1887,Código Civil,TRUE,9999,9999,9999,3,TRUE,2004-03-19
5824,NA,2006,C994,994,5,LEY 600 DE 2000,POR LA CUAL SE EXPIDE EL CÓDIGO DE PROCEDIMIENTO PENAL,TRUE,9999,9999,9999,2,TRUE,2000-07-24
5825,NA,1998,C041,041,6,LEY 371 DE 1997,"POR MEDIO DE LA CUAL SE APRUEBA EL ‘ACUERDO CULTURAL ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DEL REINO DE MARRUECOS’, SUSCRITO EN SANTA FE DE BOGOTÁ EL 13 DE DICIEMBRE DE 1991",TRUE,9999,9999,9999,9,TRUE,1997-05-27
5826,NA,1998,C042,042,6,LEY 381 DEL 10 DE JULIO DE 1997,"POR MEDIO DE LA CUAL SE SOMETE EL “ACUERDO DE COOPERACIÓN TÉCNICA, CIENTÍFICA Y TECNOLÓGICA ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DE RUMANIA”, SUSCRITO EN BUCAREST EL 10 DE ABRIL DE 1994.",TRUE,9999,9999,9999,9,TRUE,1997-07-10
5827,NA,1998,C109,109,6,“Ley 378 del 9 de julio de 1997,"por medio de la cual se aprueba el ""Convenio número 161, sobre los servicios de salud en el trabajo"" adoptado por la 71 Reunión de la Conferencia General de la Organización Internacional del Trabajo, OIT, Ginebra, 1985.",TRUE,9999,9999,9999,9,TRUE,1997-07-09
5828,NA,1998,C226,226,6,Ley 404 de 1997,"""Por medio de la cual se aprueba el tratado sobre traslado de personas condenadas para ejecución de sentencias penales entre el Gobierno de la República de Colombia y el Gobierno de la República de Costa Rica”,",TRUE,9999,9999,9999,9,TRUE,1997-08-16
5829,NA,1998,C227,227,6,LEY 421 DEL 13 DE ENERO DE 1998,"POR MEDIO DE LA CUAL SE APRUEBA EL “CONVENIO DE RECONOCIMIENTO MUTUO DE ESTUDIOS Y TÍTULOS DE EDUCACIÓN SUPERIOR ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DE LA REPÚBLICA DE CUBA”, SUSCRITO EN LA HABANA, EL 4 DE MAYO DE 1994",TRUE,9999,9999,9999,9,TRUE,1998-01-13
5830,NA,1998,C268,268,6,LEY 405 DE 1997,"POR MEDIO DE LA CUAL SE APRUEBA LA ‘ENMIENDA AL PÁRRAFO 7 DEL ARTÍCULO 17 Y AL PÁRRAFO 5 DEL ARTÍCULO 18 DE LA CONVENCIÓN SOBRE LA TORTURA Y OTROS TRATOS O PENAS CRUELES, INHUMANOS O DEGRADANTES’ ADOPTADO EN NUEVA YORK EL 8 DE SEPTIEMBRE DE 1992",TRUE,9999,9999,9999,9,TRUE,1997-09-13
5831,NA,1998,C316,316,6,LEY 408 DE 1997,"por medio de la cual se aprueba “el Convenio relativo a la Organización Hidrográfica Internacional,OHI”, suscrito en Mónaco el 3 de mayo de 1967",TRUE,9999,9999,9999,9,TRUE,1997-10-28
5832,NA,1998,C351,351,6,Ley 409 de 1997,Por medio de la cual se aprueba la Convención Interamericana para prevenir y sancionar la tortura,TRUE,9999,9999,9999,9,TRUE,1997-10-28
5833,NA,1998,C376,376,6,Ley 410 de 1997,"Por medio de la cual se aprueba el ""Convenio 144 sobre consultores tripartitas para promover la aplicación de las normas internacionales de Trabajo"", adoptada en la 61ª reunión de la organización internacional del trabajo. Ginebra 1976.",TRUE,9999,281/97,111/96,9,TRUE,1997-11-04
5834,NA,1998,C377,377,6,Ley 411 de1997,"Convenio 151 sobre la protección del derecho de sindicación y los procedimientos para determinar las condiciones de empleo en la administración pública”,",TRUE,9999,9999,9999,9,TRUE,1997-11-07
5835,NA,1998,C397,397,6,LEY 412 DE 1997,"POR MEDIO DE LA CUAL SE APRUEBA LA CONVENCION INTERAMERICANA CONTRA LA CORRUPCION, SUSCRITA EN CARACAS EL 29 DE MARZO DE 1996",TRUE,9999,9999,9999,9,TRUE,1997-11-06
5836,NA,1998,C400,400,6,Ley 406 de 1997,Convención de Viena sobre el Derecho de los Tratados entre Estados y Organizaciones Internacionales o entre Organizaciones Internacionales,TRUE,9999,9999,9999,9,TRUE,1997-10-24
5837,NA,1998,C492,492,6,LEY 431 DE 1998,"POR MEDIO DE LA CUAL SE APRUEBA EL ""ACUERDO DE COMERCIO ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DE MALASIA"", HECHO EN SANTA FE DE BOGOTÁ EL CATORCE (14) DE AGOSTO DE MIL NOVECIENTOS NOVENTA Y CINCO (1995)",TRUE,9999,9999,9999,9,TRUE,1998-01-16
5838,NA,1998,C493,493,6,Ley 436 de 1998,"“Por medio del cual se aprueba el convenio 162 sobre utilización del asbesto en condiciones de seguridad” adoptado en la 72ª. Reunión de la Conferencia General de la Organización Internacional del Trabajo, Ginebra 1986.",TRUE,9999,9999,9999,9,TRUE,1998-02-17
5839,NA,1998,C494,494,6,LEY 437 DE 1998,"Por medio de la cual se aprueba el ""Acuerdo para la Promoción y Protección Recíproca de Inversiones entre la República de Colombia y el Reino de España"", suscrito en Santafé de Bogotá D., el 9 de junio de 1995",TRUE,9999,9999,9999,9,TRUE,1998-02-17
5840,NA,1998,C710,710,6,LEY 438 DE 1998,"POR MEDIO DE LA CUAL SE APRUEBA EL ""CONVENIO ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y LA UNIVERSIDAD PARA LA PAZ PARA LA CREACIÓN DE UN CENTRO MUNDIAL DE INVESTIGACIÓN Y CAPACITACIÓN PARA LA SOLUCIÓN DE CONFLICTOS"", SUSCRITO EN BOGOTÁ EL TREINTA (30) DE JULIO DE MIL NOVECIENTOS OCHENTA Y SEIS (1986).",TRUE,9999,9999,9999,9,TRUE,1998-03-25
5841,NA,1999,C1022,1022,6,LEY 539 DE 1999,"POR MEDIO DE LA CUAL SE APRUEBA EL TRATADO SOBRE DELIMITACIÓN MARÍTIMA ENTRE LA REPÚBLICA DE COLOMBIA Y LA REPÚBLICA DE HONDURAS , FIRMADO EN SAN ANDRÉS EL 2 DE AGOSTO DE 1986",TRUE,9999,9999,9999,9,TRUE,1999-12-13
5842,NA,1999,C154,154,6,LEY 458 DE AGOSTO 4 DE 1998,"POR MEDIO DE LA CUAL SE APRUEBA EL PROTOCOLO MODIFICATORIO DEL ACUERDO DE INTEGRACIÓN SUBREGIONAL ANDINO (ACUERDO DE CARTAGENA DE 1997)"", HECHO EN LA CIUDAD DE QUITO - ECUADOR EL DÍA 25 DE JUNIO DE (1997.",TRUE,9999,9999,9999,9,TRUE,1998-08-04
5843,NA,1999,C156,156,6,Ley 469 del 5 de agosto de 1998,por medio de la cual se aprueba la “Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados,TRUE,9999,9999,9999,9,TRUE,1998-08-05
5844,NA,1999,C164,164,6,LEY 455 DE 1998,"POR MEDIO DE LA CUAL SE APRUEBA LA “CONVENCION SOBRE LA ABOLICION DEL REQUISITO DE LEGALIZACION PARA DOCUMENTOS PUBLICOS EXTRANJEROS”, SUSCRITA EN LA HAYA EL 5 DE OCTUBRE  DE 1961",TRUE,9999,9999,9999,9,TRUE,1998-08-04
