id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
9670,2014-03-08 16:56:56.487071,2014-03-08 16:57:24.597213,NA,NA,NA,NA,NA,NA,NA,NA
9775,2014-04-07 09:08:55.699980,2014-04-08 11:11:06.713099,NA,NA,NA,NA,NA,NA,NA,NA
9962,2014-06-01 13:52:42.047257,2014-06-01 13:52:42.213437,Perla,Rodriguez,NA,NA,NA,NA,NA,NA
9964,2014-06-03 20:04:00.183222,2014-06-03 20:05:20.891754,Karina,Aifos Roma,NA,NA,NA,NA,NA,NA
9963,2014-06-03 08:30:33.861938,2014-06-03 12:37:05.813014,NA,NA,NA,NA,NA,NA,NA,NA
9965,2014-06-03 23:52:27.069193,2014-06-03 23:52:27.630953,Jose,Rojas,NA,NA,NA,NA,NA,NA
1789,2010-02-03 14:31:10.708188,2013-11-15 14:15:23.644517,Maria Fernanda,Valencia,NA,NA,NA,NA,2,NA
1435,2010-01-26 15:02:54.824851,2013-11-15 14:14:37.293499,Carlos Mario,Montoya Serna,NA,NA,NA,NA,1,NA
4080,2011-07-01 15:34:48.477807,2011-07-01 15:37:36.925517,NA,NA,NA,NA,NA,NA,NA,NA
2837,2010-08-11 21:37:42.653944,2010-08-11 21:43:37.326744,NA,NA,NA,NA,NA,NA,NA,NA
5663,2012-07-19 20:36:34.221547,2012-07-19 20:36:34.318852,NA,NA,NA,NA,NA,NA,NA,NA
2954,2010-09-10 00:33:14.740866,2010-09-10 00:33:14.762211,NA,NA,NA,NA,NA,NA,NA,NA
4153,2011-07-22 12:58:18.492338,2011-07-22 12:59:05.325940,NA,NA,NA,NA,NA,NA,NA,NA
4154,2011-07-22 13:55:29.232269,2011-07-22 13:59:41.170158,NA,NA,NA,NA,NA,NA,NA,NA
2720,2010-07-07 02:28:59.903620,2010-07-07 04:18:34.248651,sebastian,gómez gordillo,NA,4,NA,NA,NA,NA
2685,2010-06-20 14:29:20.006788,2010-06-21 13:39:52.015131,NA,NA,1980-09-05,NA,NA,NA,NA,NA
2433,2010-04-12 15:51:05.965893,2010-12-16 19:11:18.813012,Jessica,Grautoff,NA,NA,NA,NA,NA,NA
6606,2013-05-17 16:24:05.278108,2013-05-17 17:11:29.177013,Mariana,Páez,1990-12-07,86,NA,NA,NA,NA
4195,2011-07-28 21:05:22.206854,2011-08-19 20:09:33.032183,Pilar,Rodríguez Arias,NA,NA,NA,NA,2,NA
6848,2013-07-26 23:21:49.423623,2013-07-26 23:23:18.331504,NA,NA,NA,NA,NA,NA,NA,NA
6885,2013-08-08 23:50:29.075211,2013-08-08 23:50:36.491035,NA,NA,NA,NA,NA,NA,NA,NA
3546,2011-03-21 23:31:02.860371,2011-03-21 23:31:02.873414,Enrique_Barrera_B,NA,NA,NA,NA,NA,NA,NA
6777,2013-06-27 15:25:19.254667,2013-06-27 15:29:06.566225,DEYANIRA,QUEVEDO ACUÑA,NA,86,NA,NA,NA,NA
7078,2013-10-10 21:26:09.929720,2013-10-10 21:32:31.785037,Jairo,Lopez,NA,53,NA,NA,NA,NA
3036,2010-09-29 22:45:16.134570,2010-09-29 22:46:07.552660,NA,NA,NA,NA,NA,NA,NA,NA
2438,2010-04-12 20:35:15.505264,2010-12-16 19:04:32.327933,Manuel Alejandro,Garzón,NA,NA,NA,NA,NA,NA
2278,2010-02-23 13:32:39.568123,2010-04-15 14:34:57.655317,Stefania,Modesto Polo,NA,NA,NA,NA,NA,NA
3177,2010-11-08 04:00:30.558447,2011-04-02 14:25:20.769841,Hans,Gómez Moreno,1986-11-19,NA,NA,NA,NA,NA
2687,2010-06-22 20:34:28.635427,2010-06-22 20:45:40.776816,Jorge,Triana,NA,NA,NA,NA,NA,NA
3152,2010-10-27 17:25:57.743304,2010-10-27 17:25:57.862575,ArmandotweetGonzalez,NA,NA,NA,NA,NA,NA,NA
3411,2011-02-10 00:23:39.671616,2011-02-10 00:23:39.816064,NA,NA,NA,NA,NA,NA,NA,NA
2688,2010-06-22 20:34:29.108900,2010-06-22 20:45:40.841418,Fredy,Arias,NA,NA,NA,NA,NA,NA
1847,2010-02-04 15:57:32.092876,2018-01-22 16:15:30.917887,Fernando Augusto,Ramirez Guerrero,1949-03-02,NA,U,NA,1,NA
2219,2010-02-16 14:10:49.156107,2018-01-23 15:23:31.415923,Maria Lastenia,Pito Ramos,NA,NA,NA,NA,2,NA
2249,2010-02-16 17:12:39.181975,2018-01-23 15:49:12.832683,Jonatan,Sanchez Garavito,NA,214,NA,NA,1,NA
2129,2010-02-12 16:14:02.624631,2018-01-23 19:29:50.546036,Nestor Fabian,Romero Braga,NA,NA,NA,NA,1,NA
1966,2010-02-08 15:12:18.096896,2018-01-24 15:08:19.037516,Ricardo Antonio,Montenegro Vasquez,NA,NA,NA,NA,1,NA
2070,2010-02-10 17:21:52.281282,2018-01-26 15:17:21.590771,Jorge Hernan,Serna Gomez,NA,NA,NA,NA,1,NA
2021,2010-02-08 22:39:01.697074,2018-01-26 18:44:06.341993,Leon Dario,Posada Gutierrez,NA,NA,NA,NA,1,NA
2254,2010-02-16 19:09:58.576917,2018-01-31 16:03:48.499177,Hernando Jose,Salom Brito,NA,NA,NA,NA,1,NA
1842,2010-02-04 15:45:32.959263,2018-02-09 17:45:08.634188,Jose Daniel,Sicacha Amaya,NA,NA,NA,NA,1,NA
2955,2010-09-10 01:46:04.539606,2010-09-10 01:47:23.286649,NA,NA,NA,NA,NA,NA,NA,NA
2432,2010-04-12 15:47:44.082857,2010-10-05 21:25:56.330117,Susana,Rubinstein,NA,NA,NA,NA,NA,NA
6588,2013-05-10 02:52:34.998190,2013-05-10 02:52:35.005578,NA,NA,NA,NA,NA,NA,NA,NA
3180,2010-11-09 11:48:09.543543,2010-11-09 11:48:09.661557,NA,NA,NA,NA,NA,NA,NA,NA
2836,2010-08-11 21:13:37.595095,2010-08-11 21:13:37.600235,NA,NA,NA,NA,NA,NA,NA,NA
3382,2011-02-01 22:14:24.015794,2013-05-07 20:37:38.115814,larry,gonzalez,NA,187,NA,NA,NA,NA
2435,2010-04-12 19:30:07.599312,2010-04-12 19:43:49.522946,Luis,Martin,NA,NA,NA,NA,NA,NA
4141,2011-07-18 21:46:17.237363,2011-07-18 21:54:27.753033,ADOLFO,VIVAS,NA,NA,NA,NA,NA,NA
4142,2011-07-18 22:42:44.339083,2011-07-18 22:44:32.389827,NA,NA,NA,NA,NA,NA,NA,NA
4081,2011-07-01 15:50:11.823773,2011-07-01 15:50:11.836405,NA,NA,NA,NA,NA,NA,NA,NA
2686,2010-06-21 01:34:58.513132,2010-06-21 01:36:31.251893,NA,NA,NA,NA,NA,NA,NA,NA
4138,2011-07-18 20:08:06.220058,2011-07-18 20:08:06.330740,NA,NA,NA,NA,NA,NA,NA,NA
2835,2010-08-11 20:43:15.807710,2010-08-11 20:43:15.807738,NA,NA,NA,NA,NA,NA,NA,NA
4139,2011-07-18 20:17:46.775998,2011-07-25 14:32:20.651325,NA,NA,NA,NA,NA,NA,NA,NA
4140,2011-07-18 20:44:48.806164,2011-07-18 20:51:56.306441,NA,NA,NA,NA,NA,NA,NA,NA
2834,2010-08-11 13:11:21.017206,2010-08-27 22:29:39.441064,EDITH JOHANNA,ANGARITA GARZON,NA,NA,NA,NA,NA,NA
4196,2011-07-28 21:09:08.064212,2014-07-31 09:32:43.218367,Elizabeth,Martínez Barrera,NA,NA,NA,NA,2,NA
6587,2013-05-10 01:16:19.848409,2014-08-16 11:51:01.551197,Ana María,Muñoz,NA,NA,NA,NA,NA,NA
4144,2011-07-18 22:59:38.412012,2011-07-18 23:02:25.740458,NA,NA,NA,NA,NA,NA,NA,NA
2833,2010-08-11 10:53:36.113058,2010-08-27 16:48:59.932404,Nadia Jimena,Perez Guevara,NA,NA,NA,NA,NA,NA
4143,2011-07-18 22:56:22.964709,2011-07-18 22:59:41.871771,lorena,lopez,NA,86,NA,NA,NA,NA
3018,2010-09-23 17:55:10.575559,2010-09-23 17:55:10.615057,NA,NA,NA,NA,NA,NA,NA,NA
2440,2010-04-12 22:13:42.538379,2010-04-12 22:19:39.897965,Juan,Manuel,NA,NA,NA,NA,NA,NA
4145,2011-07-19 01:37:11.975132,2011-07-19 01:42:02.476838,NA,NA,NA,NA,NA,NA,NA,NA
4146,2011-07-19 03:21:26.289847,2011-07-19 05:58:07.523267,NA,NA,NA,NA,NA,NA,NA,NA
4148,2011-07-19 14:21:42.781281,2011-07-19 14:24:12.183850,Helena,Echeverri,NA,NA,NA,NA,NA,NA
3412,2011-02-11 06:06:26.918802,2011-02-11 06:10:01.220281,cajamarca,tolima,NA,292,NA,NA,NA,NA
4262,2011-08-08 17:18:21.490768,2011-08-08 17:18:21.908932,NA,NA,NA,NA,NA,NA,NA,NA
4261,2011-08-08 17:00:00.457374,2011-08-08 17:01:25.280724,NA,NA,NA,NA,NA,NA,NA,NA
2721,2010-07-07 16:12:29.317904,2011-06-30 15:24:24.372843,Adriana,Sandoval,1988-08-10,86,NA,NA,NA,NA
4260,2011-08-08 15:55:13.977156,2011-08-08 15:55:14.166153,NA,NA,NA,NA,NA,NA,NA,NA
2437,2010-04-12 20:21:54.520365,2010-06-22 20:45:40.882315,Sebastian,Rubiano,NA,NA,NA,NA,NA,NA
4259,2011-08-08 04:26:07.380970,2011-08-08 04:26:56.541600,NA,NA,NA,NA,NA,NA,NA,NA
4133,2011-07-15 02:43:57.166132,2011-07-15 02:43:57.177216,NA,NA,NA,NA,NA,NA,NA,NA
4134,2011-07-15 14:54:00.488042,2011-07-15 14:54:55.457289,NA,NA,NA,NA,NA,NA,NA,NA
4135,2011-07-15 18:32:53.311284,2011-07-16 03:42:01.283836,NA,NA,NA,NA,NA,NA,NA,NA
4131,2011-07-14 18:18:02.063517,2011-07-14 18:29:33.033276,NA,NA,NA,NA,NA,NA,NA,NA
4132,2011-07-14 20:35:27.941295,2011-08-17 01:23:33.347898,jaime alberto,torres villanueva,NA,274,NA,NA,NA,NA
6849,2013-07-27 14:48:26.981608,2013-07-27 14:59:50.859545,Aldemar Jésus,Aguirre Gómez,NA,27,NA,NA,NA,NA
2441,2010-04-13 09:59:54.910489,2010-04-13 10:19:25.006559,NA,NA,NA,NA,NA,NA,NA,NA
2624,2010-05-28 20:14:42.371731,2012-02-09 15:29:25.776695,Angélica,Arambulo,NA,NA,NA,NA,NA,NA
7025,2013-09-23 18:00:01.719042,2013-09-23 18:00:01.835733,NA,NA,NA,NA,NA,NA,NA,NA
6886,2013-08-09 00:06:33.814961,2013-08-09 00:06:33.822586,NA,NA,NA,NA,NA,NA,NA,NA
6778,2013-06-28 00:46:56.140391,2013-06-28 00:49:26.238787,Martha Cecilia,Higuera Rojas,NA,4,NA,NA,NA,NA
7021,2013-09-21 13:05:18.883757,2013-09-21 13:05:19.159765,NA,NA,NA,NA,NA,NA,NA,NA
2625,2010-05-28 20:16:01.158370,2011-02-07 20:59:07.481890,Francisco,Cadavid,NA,NA,NA,NA,NA,NA
4258,2011-08-08 04:03:18.206541,2011-08-08 04:16:27.525529,Mario,Serrano Acosta,NA,86,NA,NA,NA,NA
3538,2011-03-20 12:47:59.546346,2011-03-20 12:50:06.193377,NA,NA,NA,NA,NA,NA,NA,NA
3926,2011-05-30 16:25:21.230321,2011-05-30 16:25:21.497287,NA,NA,NA,NA,NA,NA,NA,NA
3328,2011-01-12 15:01:39.684092,2012-01-11 18:44:16.895003,NA,NA,NA,NA,NA,NA,NA,NA
2689,2010-06-22 20:43:04.262354,2010-06-22 20:45:40.891945,Nati,Cm,NA,NA,NA,NA,NA,NA
2722,2010-07-07 16:29:57.993772,2010-07-07 16:31:21.326417,NA,NA,NA,NA,NA,NA,NA,NA
2831,2010-08-10 23:18:44.906963,2010-08-10 23:18:45.172859,NA,NA,NA,NA,NA,NA,NA,NA
4116,2011-07-13 01:53:51.514590,2011-07-13 01:54:23.663195,NA,NA,NA,NA,NA,NA,NA,NA
4117,2011-07-13 01:57:54.702464,2011-07-13 01:58:13.917936,NA,NA,NA,NA,NA,NA,NA,NA
4124,2011-07-13 22:13:33.152001,2011-07-13 22:14:05.261538,NA,NA,NA,NA,NA,NA,NA,NA
4118,2011-07-13 03:42:36.718922,2011-07-13 03:42:36.912822,oscar,chaparro,NA,NA,NA,NA,NA,NA
1674,2010-01-28 16:11:12.649332,2017-09-04 16:55:51.806454,Wilman Jesus,Yurgaky Ledesma,NA,181,U,180,1,NA
1745,2010-01-29 14:03:51.374605,2018-01-19 20:31:43.135727,Roner,Ibarra Gongora,NA,NA,NA,NA,1,NA
3351,2011-01-20 21:30:46.917096,2012-03-01 02:49:42.600706,Alonso,Tobon Tobon,NA,88,NA,NA,NA,NA
2830,2010-08-10 17:46:52.266132,2010-08-10 17:51:42.818154,NA,NA,NA,NA,NA,NA,NA,NA
3955,2011-06-06 23:15:57.864620,2011-06-06 23:16:17.218710,NA,NA,NA,NA,NA,NA,NA,NA
2444,2010-04-13 19:00:11.416741,2010-04-13 19:01:29.636071,jose luis,anaya,NA,NA,NA,NA,NA,NA
4119,2011-07-13 05:49:52.755729,2011-07-13 05:49:52.763522,NA,NA,NA,NA,NA,NA,NA,NA
2829,2010-08-10 00:58:57.560671,2010-08-10 00:58:57.785000,NA,NA,NA,NA,NA,NA,NA,NA
3548,2011-03-21 23:50:21.217761,2011-03-28 03:47:33.327738,Giovany Aalexander,Gutierrez Rodriguez,1989-04-17,4,NA,NA,NA,NA
2436,2010-04-12 19:47:25.066546,2010-12-16 18:45:45.858082,Felipe,Guerra,NA,NA,NA,NA,NA,NA
3181,2010-11-09 13:44:22.373662,2010-11-09 13:45:00.348917,NA,NA,NA,NA,NA,NA,NA,NA
10113,2014-08-11 12:10:24.167590,2014-08-11 12:10:24.339415,Fredy Antonio,Lorduy Arellano,NA,NA,NA,NA,NA,NA
9943,2014-05-26 20:55:17.037492,2014-05-26 20:55:17.256901,Vanessa,Lopez,NA,NA,NA,NA,NA,NA
10403,2014-11-12 14:46:47.140034,2014-11-12 14:46:47.753193,Rafael Antonio,Rodriguez Gomez,NA,NA,NA,NA,NA,NA
6782,2013-07-02 17:16:46.630836,2013-07-02 17:16:46.773110,NA,NA,NA,NA,NA,NA,NA,NA
2725,2010-07-08 22:29:11.413741,2010-07-08 22:29:40.392520,NA,NA,NA,NA,NA,NA,NA,NA
7077,2013-10-10 20:20:14.695266,2013-10-10 22:09:31.011213,vanessa,pedreros monroy,NA,4,NA,NA,NA,NA
2827,2010-08-09 17:01:43.551345,2010-08-09 17:02:28.247154,NA,NA,NA,NA,NA,NA,NA,NA
3178,2010-11-08 15:13:17.451441,2010-11-08 15:13:55.028634,Fernando,Rojas Parra,NA,NA,NA,NA,NA,NA
3037,2010-09-29 23:51:23.153276,2010-09-29 23:51:45.571395,NA,NA,NA,NA,NA,NA,NA,NA
4125,2011-07-13 22:15:11.551720,2011-07-13 22:15:29.302575,NA,NA,NA,NA,NA,NA,NA,NA
2445,2010-04-13 19:14:39.031744,2010-06-22 20:45:40.900128,Camilo,Nieto Matiz,NA,NA,NA,NA,NA,NA
2826,2010-08-09 13:55:14.201753,2010-08-18 19:37:24.566594,NA,NA,NA,NA,NA,NA,NA,NA
2446,2010-04-13 19:14:52.047449,2010-12-16 19:12:06.204717,Laura,Arboleda,NA,NA,NA,NA,NA,NA
2646,2010-06-07 05:05:15.290006,2010-06-07 05:09:11.466698,NA,NA,NA,NA,NA,NA,NA,NA
4257,2011-08-08 03:00:54.452552,2011-08-08 03:02:43.528361,oscar,gonzalez,NA,86,NA,NA,NA,NA
4121,2011-07-13 16:05:41.661392,2011-07-20 23:54:22.712852,juan Carlos,Sanabria Vera,NA,NA,NA,NA,NA,NA
4126,2011-07-14 00:24:32.716093,2011-07-14 00:51:19.230257,NA,NA,NA,NA,NA,NA,NA,NA
4127,2011-07-14 00:56:17.350685,2011-07-14 00:58:14.131188,NA,NA,NA,NA,NA,NA,NA,NA
4122,2011-07-13 18:22:37.677631,2011-07-13 18:27:58.323805,NA,NA,NA,NA,NA,NA,NA,NA
4082,2011-07-01 15:51:39.707848,2011-07-01 15:59:10.103334,diana esperanza,ramirez castaño,NA,86,NA,NA,NA,NA
4197,2011-07-28 21:11:59.087135,2011-07-28 21:11:59.087172,Jaime Darío,Espeleta Herrera,NA,NA,NA,NA,1,NA
4065,2011-06-28 18:54:30.406842,2011-06-28 19:09:03.774704,DIANA,BENAG.,NA,NA,NA,NA,NA,NA
4005,2011-06-15 15:15:53.782423,2011-06-15 15:15:53.862831,NA,NA,NA,NA,NA,NA,NA,NA
4123,2011-07-13 22:10:53.258432,2011-07-13 22:11:58.164938,NA,NA,NA,NA,NA,NA,NA,NA
4128,2011-07-14 00:58:36.190842,2011-07-14 00:58:36.251497,NA,NA,NA,NA,NA,NA,NA,NA
4129,2011-07-14 04:55:49.011912,2011-07-15 03:44:02.998400,NA,NA,NA,NA,NA,NA,NA,NA
4130,2011-07-14 14:04:28.285254,2011-07-14 14:07:51.340213,NA,NA,NA,NA,NA,NA,NA,NA
4115,2011-07-12 22:30:19.847286,2011-07-12 22:40:12.065903,HERNANDO ALFONSO,FERNANDEZ GUERRA,NA,NA,NA,NA,NA,NA
4256,2011-08-08 01:28:24.257218,2011-08-08 01:37:07.057004,NA,NA,NA,NA,NA,NA,NA,NA
4066,2011-06-28 20:23:00.395264,2011-06-28 20:27:22.004771,NA,NA,NA,NA,NA,NA,NA,NA
4255,2011-08-07 16:05:59.309010,2011-08-15 15:56:15.542526,Augusto,Gonzalez V,NA,NA,NA,NA,NA,NA
4112,2011-07-11 19:45:49.154929,2011-07-11 19:53:35.167139,German,Giraldo Schneider,NA,348,NA,NA,NA,NA
6607,2013-05-18 23:15:36.680024,2013-05-18 23:15:36.764677,NA,NA,NA,NA,NA,NA,NA,NA
7026,2013-09-24 02:22:36.567953,2013-09-24 02:22:37.323806,NA,NA,NA,NA,NA,NA,NA,NA
7136,2013-10-30 23:27:57.963711,2013-10-30 23:36:23.119092,Oscar,Castañeda,NA,86,NA,NA,NA,NA
6850,2013-07-27 22:07:49.561405,2013-07-27 22:08:30.252759,NA,NA,NA,NA,NA,NA,NA,NA
6887,2013-08-09 16:26:12.867453,2013-08-09 17:14:20.150555,Jaqueline,Rojas,1990-03-29,12,NA,NA,NA,NA
3327,2011-01-12 08:04:35.337558,2011-01-12 08:08:25.830811,Julian Esteban,Betancur Muñoz,1990-05-03,12,NA,NA,NA,NA
2824,2010-08-08 17:45:12.379326,2010-08-08 17:45:12.384808,NA,NA,NA,NA,NA,NA,NA,NA
3375,2011-01-28 13:16:43.144302,2012-02-09 15:29:07.988573,Tatiana,Uribe,NA,NA,NA,NA,NA,NA
3326,2011-01-12 01:07:50.452175,2011-01-12 12:50:12.211866,NA,NA,NA,NA,NA,NA,NA,NA
2957,2010-09-10 14:40:05.871512,2010-09-10 14:43:29.588836,NA,NA,NA,NA,NA,NA,NA,NA
2823,2010-08-08 15:01:26.669478,2010-08-08 15:02:29.340517,NA,NA,NA,NA,NA,NA,NA,NA
3324,2011-01-11 15:33:38.757069,2011-01-11 15:34:24.752583,NA,NA,NA,NA,NA,NA,NA,NA
3378,2011-01-31 16:15:58.097735,2011-01-31 16:16:34.275781,NA,NA,NA,NA,NA,NA,NA,NA
3323,2011-01-11 14:14:14.780232,2011-01-11 14:16:36.274568,NA,NA,NA,NA,NA,NA,NA,NA
1539,2010-01-27 16:55:50.799488,2018-01-23 14:38:58.555439,Ricardo,Benitez Mojica,NA,NA,NA,NA,1,NA
2481,2010-04-19 22:13:13.415337,2013-01-28 15:54:18.276109,Francisco,Azuero,NA,NA,NA,NA,NA,NA
3179,2010-11-08 18:27:54.168060,2010-11-08 18:29:42.749849,NA,NA,NA,NA,NA,NA,NA,NA
2690,2010-06-22 20:45:41.009429,2010-06-22 20:45:41.009452,Julian,Gutik,NA,NA,NA,NA,NA,NA
2691,2010-06-22 20:45:41.071990,2010-06-22 20:45:41.072010,Kristel,Jimenez,NA,NA,NA,NA,NA,NA
3377,2011-01-31 02:47:16.645006,2011-01-31 02:47:16.861351,NA,NA,NA,NA,NA,NA,NA,NA
3539,2011-03-20 12:48:46.260286,2011-03-20 12:50:55.566340,NA,NA,NA,NA,NA,NA,NA,NA
3322,2011-01-11 13:30:14.898494,2011-01-11 13:30:15.134032,NA,NA,NA,NA,NA,NA,NA,NA
5537,2012-06-14 15:40:15.891836,2012-06-14 15:45:49.359467,Esteban camilo,Toro Alzate,NA,12,NA,NA,NA,NA
3376,2011-01-29 02:49:37.541113,2011-01-29 02:49:59.597223,NA,NA,NA,NA,NA,NA,NA,NA
2822,2010-08-06 01:15:23.672862,2010-08-06 01:16:37.863632,rosa,de fontalvo,1969-03-02,74,NA,NA,NA,NA
3549,2011-03-22 00:11:48.552335,2011-03-22 00:47:52.975541,luis,lerma muñoz,NA,2,NA,NA,NA,NA
2723,2010-07-08 18:34:01.237168,2010-07-08 18:34:01.588272,NA,NA,NA,NA,NA,NA,NA,NA
2821,2010-08-05 23:25:23.332527,2010-08-05 23:25:23.499781,NA,NA,NA,NA,NA,NA,NA,NA
2820,2010-08-04 13:52:25.937807,2010-08-04 14:06:34.750148,NA,NA,NA,NA,NA,NA,NA,NA
3320,2011-01-10 21:44:15.102230,2011-01-10 21:49:20.079388,NA,NA,NA,NA,NA,NA,NA,NA
3182,2010-11-09 19:21:09.753475,2011-05-24 15:39:18.029851,Colombia,Diversa,NA,NA,NA,NA,NA,NA
3321,2011-01-11 01:43:49.219456,2011-01-11 01:51:57.902520,NA,NA,NA,NA,NA,NA,NA,NA
4020,2011-06-17 18:28:07.616575,2011-06-17 18:28:07.719051,NA,NA,NA,NA,NA,NA,NA,NA
3038,2010-09-30 03:42:15.224015,2010-09-30 03:43:31.362116,NA,NA,NA,NA,NA,NA,NA,NA
6779,2013-06-28 03:06:53.295434,2013-06-28 03:07:16.988520,NA,NA,NA,NA,NA,NA,NA,NA
6590,2013-05-11 16:16:48.463486,2013-05-11 16:17:22.624036,NA,NA,NA,NA,NA,NA,NA,NA
2482,2010-04-19 22:29:46.819449,2013-06-11 16:22:09.117044,Natalia,Gonzalez,NA,NA,NA,NA,NA,NA
6851,2013-07-28 09:51:05.641634,2013-07-28 09:51:39.606058,NA,NA,NA,NA,NA,NA,NA,NA
6888,2013-08-09 16:55:09.136187,2013-08-09 16:56:07.075077,NA,NA,NA,NA,NA,NA,NA,NA
7079,2013-10-11 05:42:43.335343,2013-10-11 05:43:31.851226,NA,NA,NA,NA,NA,NA,NA,NA
4198,2011-07-28 21:16:31.129017,2011-09-23 16:09:03.133273,Gustavo,Amado López,NA,NA,NA,NA,1,NA
3847,2011-05-16 19:28:39.286875,2011-05-16 19:34:27.185478,Santiago,Moreno Chávez,NA,NA,NA,NA,NA,NA
2473,2010-04-17 18:23:35.962228,2010-06-22 20:45:40.908254,Juan,Ovalle,NA,NA,NA,NA,NA,NA
9946,2014-05-27 09:38:17.645581,2014-05-27 09:38:17.752129,Ibeth,Bermúdez,NA,NA,NA,NA,NA,NA
2472,2010-04-17 18:15:40.321379,2010-05-15 23:07:06.760646,Sebastián,Hurtado Cano,NA,NA,NA,NA,NA,NA
2471,2010-04-17 18:05:04.926688,2010-04-17 18:20:51.108026,NA,NA,NA,NA,NA,NA,NA,NA
2470,2010-04-17 02:57:18.831234,2011-03-27 14:20:23.393576,Mauricio,D'Achiardi,NA,NA,NA,NA,NA,NA
2469,2010-04-16 23:53:17.112530,2010-04-16 23:53:38.467456,John,Acosta,NA,NA,NA,NA,NA,NA
3183,2010-11-09 22:17:26.530229,2010-11-09 22:17:26.648283,NA,NA,NA,NA,NA,NA,NA,NA
3319,2011-01-10 18:30:17.510919,2011-01-10 18:31:57.001108,NA,NA,NA,NA,NA,NA,NA,NA
4199,2011-07-28 21:18:44.082631,2011-07-28 21:18:44.082658,Fernel Enrique,Díaz Quintero,NA,NA,NA,NA,NA,NA
3540,2011-03-20 17:59:20.011429,2011-03-20 18:00:04.621062,NA,NA,NA,NA,NA,NA,NA,NA
2454,2010-04-13 21:55:17.553935,2010-04-13 21:56:27.572041,Camila,Osorio,NA,NA,NA,NA,NA,NA
4055,2011-06-25 18:01:27.735948,2012-03-28 22:40:30.668608,ALAN XAVIER,MARTINEZ SEGRERA,NA,NA,NA,NA,NA,NA
4254,2011-08-07 02:16:25.965382,2011-08-07 02:16:48.531662,NA,NA,NA,NA,NA,NA,NA,NA
2692,2010-06-22 20:53:59.930519,2012-06-20 01:12:01.688444,Julian,Amaya,NA,86,NA,NA,NA,NA
2627,2010-05-28 20:20:08.142999,2011-02-07 20:59:32.468512,Juan Sebastián,Galindo,NA,NA,NA,NA,NA,NA
4253,2011-08-06 13:40:19.670644,2011-08-06 13:42:07.715913,NA,NA,NA,NA,NA,NA,NA,NA
2457,2010-04-15 16:46:16.122183,2010-04-15 16:48:01.244478,Mariana,Quevedo,NA,NA,NA,NA,NA,NA
4054,2011-06-25 16:04:36.321399,2011-06-25 19:37:29.393403,NA,NA,NA,NA,NA,NA,NA,NA
2560,2010-05-11 12:15:00.593658,2010-05-11 12:16:54.038310,Alejandro,Angulo Novoa,NA,NA,NA,NA,NA,NA
3848,2011-05-16 21:54:23.637113,2011-05-16 21:54:23.764214,NA,NA,NA,NA,NA,NA,NA,NA
4252,2011-08-06 02:09:05.819994,2011-08-06 02:09:06.144672,NA,NA,NA,NA,NA,NA,NA,NA
2557,2010-05-10 18:41:32.696049,2011-01-17 20:18:05.350981,Augusto Jorge,Duplat Gutierrez,NA,NA,NA,NA,NA,NA
2579,2010-05-11 13:15:59.532257,2010-05-11 13:15:59.532287,Elizabeth,Yarse,NA,NA,NA,NA,NA,NA
2562,2010-05-11 12:23:28.464309,2010-05-11 13:48:09.239299,Edinson,Malagon,NA,NA,NA,NA,NA,NA
2563,2010-05-11 12:25:45.226756,2010-05-11 12:25:45.226778,Carlos Andres,Angarita,NA,NA,NA,NA,NA,NA
3314,2011-01-04 16:30:53.177733,2011-01-05 14:55:44.492562,NA,NA,NA,NA,NA,NA,NA,NA
2556,2010-05-10 16:44:37.527535,2012-05-02 14:08:58.436512,Mario,Ruiz,NA,NA,NA,NA,NA,NA
2565,2010-05-11 12:29:31.903042,2011-06-20 16:32:33.125746,Gina,Romero,NA,NA,NA,NA,NA,NA
2566,2010-05-11 12:42:02.598574,2010-11-08 18:49:56.209727,José Camilo,Córdoba,NA,NA,NA,NA,NA,NA
2567,2010-05-11 12:44:47.227844,2011-01-14 20:54:45.559191,Karen,Labrador,NA,NA,NA,NA,NA,NA
2568,2010-05-11 12:47:29.821109,2010-05-11 12:47:29.821131,Esperanza,Gonzalez Rodriguez,NA,NA,NA,NA,NA,NA
2571,2010-05-11 12:56:46.549274,2011-01-12 21:53:59.389021,Carlos,Espitia,NA,NA,NA,NA,NA,NA
3550,2011-03-22 03:44:49.074041,2011-03-22 03:44:49.080785,NA,NA,NA,NA,NA,NA,NA,NA
5538,2012-06-14 15:46:43.634222,2012-06-14 15:46:43.642156,NA,NA,NA,NA,NA,NA,NA,NA
2573,2010-05-11 13:02:43.004688,2010-05-11 13:51:56.676314,Juan de Dios,Mosquera,NA,NA,NA,NA,NA,NA
2570,2010-05-11 12:53:48.782449,2012-07-25 20:58:01.395750,Humanas,Colombia,NA,NA,NA,NA,NA,NA
2575,2010-05-11 13:05:42.771824,2010-05-11 13:49:11.964818,Liliana,Vargas,NA,NA,NA,NA,NA,NA
2576,2010-05-11 13:06:33.817517,2011-06-20 14:36:40.155325,Sandra,Martínez,NA,NA,NA,NA,NA,NA
2577,2010-05-11 13:08:29.059740,2010-05-21 20:46:42.556085,Diego,Mazorra,NA,NA,NA,NA,NA,NA
